year	heading2	count	weight
1816	Tägliche Eisenbahnzüge	0	0.0
1816	Türkei	2	0.0014792899408284023
1816	Vermischtes	57	0.04215976331360947
1816	Wechsel-Course	0	0.0
1816	Wien	53	0.03920118343195266
1816	Witterungsbeobachtungen in Riga	0	0.0
1817	Abreisende	0	0.0
1817	Amerika	0	0.0
1817	Angekommene Fremde	102	0.0709812108559499
1817	Ausland	0	0.0
1817	Bekanntmachung	48	0.033402922755741124
1817	Bekanntmachungen	32	0.022268615170494086
1817	Berlin	26	0.018093249826026444
1817	Bern	0	0.0
1817	Brüssel	43	0.029923451635351428
1817	Börsen- und Handels-Nachrichten	0	0.0
1817	Deutsches Reich	0	0.0
1817	Deutschland	0	0.0
1817	England	0	0.0
1817	Frankreich	1	0.0006958942240779402
1817	Großbritannien und Irland	0	0.0
1817	Haag	5	0.003479471120389701
1817	Hamburg	8	0.0055671537926235215
1817	Handel und Verkehr	0	0.0
1817	Inhalt	0	0.0
1817	Inland	1	0.0006958942240779402
1817	Italien	51	0.03549060542797495
1817	Konstantinopel	7	0.0048712595685455815
1817	Kopenhagen	13	0.009046624913013222
1817	Lissabon	4	0.0027835768963117608
1817	Locales	0	0.0
1817	London	92	0.06402226861517049
1817	Madrid	20	0.013917884481558803
1817	Main	100	0.06958942240779402
1817	München	10	0.006958942240779402
1817	Neueste Nachrichten	0	0.0
1817	New York	6	0.0041753653444676405
1817	Oesterreich	4	0.0027835768963117608
1817	Paris	92	0.06402226861517049
1817	Rom	8	0.0055671537926235215
1817	Schweiz	8	0.0055671537926235215
1817	Spanien	1	0.0006958942240779402
1817	St. Petersburg	22	0.015309672929714684
1817	Stockholm	31	0.021572720946416143
1817	Telegramme	0	0.0
1817	Telegraphische Coursberichte	0	0.0
1817	Telegraphische Witterungsberichte	0	0.0
1817	Theater	0	0.0
1817	Todes-Anzeige	5	0.003479471120389701
1817	Turin	3	0.0020876826722338203
1817	Tägliche Eisenbahnzüge	0	0.0
1817	Türkei	0	0.0
1817	Vermischtes	75	0.05219206680584551
1817	Wechsel-Course	0	0.0
1817	Wien	59	0.04105775922059847
1817	Witterungsbeobachtungen in Riga	0	0.0
1818	Abreisende	0	0.0
1818	Amerika	1	0.0007627765064836003
1818	Angekommene Fremde	102	0.07780320366132723
1818	Ausland	0	0.0
1818	Bekanntmachung	38	0.028985507246376812
1818	Bekanntmachungen	30	0.02288329519450801
1818	Berlin	30	0.02288329519450801
1818	Bern	0	0.0
1818	Brüssel	31	0.02364607170099161
1818	Börsen- und Handels-Nachrichten	0	0.0
1818	Deutsches Reich	0	0.0
1818	Deutschland	0	0.0
1818	England	2	0.0015255530129672007
1818	Frankreich	1	0.0007627765064836003
1818	Großbritannien und Irland	0	0.0
1818	Haag	5	0.0038138825324180014
1818	Hamburg	17	0.012967200610221205
1818	Handel und Verkehr	0	0.0
1818	Inhalt	0	0.0
1818	Inland	0	0.0
1818	Italien	32	0.02440884820747521
1818	Konstantinopel	9	0.006864988558352402
1818	Kopenhagen	12	0.009153318077803204
1818	Lissabon	1	0.0007627765064836003
1818	Locales	0	0.0
1818	London	67	0.05110602593440122
1818	Madrid	15	0.011441647597254004
1818	Main	90	0.06864988558352403
1818	München	3	0.002288329519450801
1818	Neueste Nachrichten	0	0.0
1818	New York	3	0.002288329519450801
1818	Oesterreich	2	0.0015255530129672007
1818	Paris	73	0.05568268497330282
1818	Rom	8	0.006102212051868803
1818	Schweiz	6	0.004576659038901602
1818	Spanien	0	0.0
1818	St. Petersburg	22	0.016781083142639208
1818	Stockholm	23	0.017543859649122806
1818	Telegramme	0	0.0
1818	Telegraphische Coursberichte	0	0.0
1818	Telegraphische Witterungsberichte	0	0.0
1818	Theater	0	0.0
1818	Todes-Anzeige	13	0.009916094584286803
1818	Turin	1	0.0007627765064836003
1818	Tägliche Eisenbahnzüge	0	0.0
1818	Türkei	1	0.0007627765064836003
1818	Vermischtes	67	0.05110602593440122
1818	Wechsel-Course	0	0.0
1818	Wien	44	0.033562166285278416
1818	Witterungsbeobachtungen in Riga	0	0.0
1819	Abreisende	0	0.0
1819	Amerika	3	0.0024232633279483036
1819	Angekommene Fremde	103	0.08319870759289176
1819	Ausland	0	0.0
1819	Bekanntmachung	67	0.05411954765751212
1819	Bekanntmachungen	46	0.03715670436187399
1819	Berlin	24	0.01938610662358643
1819	Bern	0	0.0
1819	Brüssel	29	0.023424878836833602
1819	Börsen- und Handels-Nachrichten	0	0.0
1819	Deutsches Reich	0	0.0
1819	Deutschland	0	0.0
1819	England	0	0.0
1819	Frankreich	0	0.0
1819	Großbritannien und Irland	0	0.0
1819	Haag	5	0.004038772213247173
1819	Hamburg	15	0.012116316639741519
1819	Handel und Verkehr	0	0.0
1819	Inhalt	0	0.0
1819	Inland	0	0.0
1819	Italien	32	0.025848142164781908
1819	Konstantinopel	17	0.013731825525040387
1819	Kopenhagen	8	0.006462035541195477
1819	Lissabon	1	0.0008077544426494346
1819	Locales	0	0.0
1819	London	86	0.06946688206785137
1819	Madrid	25	0.020193861066235864
1819	Main	89	0.07189014539579967
1819	München	15	0.012116316639741519
1819	Neueste Nachrichten	0	0.0
1819	New York	5	0.004038772213247173
1819	Oesterreich	2	0.0016155088852988692
1819	Paris	93	0.07512116316639741
1819	Rom	7	0.005654281098546042
1819	Schweiz	1	0.0008077544426494346
1819	Spanien	0	0.0
1819	St. Petersburg	30	0.024232633279483037
1819	Stockholm	21	0.016962843295638127
1819	Telegramme	0	0.0
1819	Telegraphische Coursberichte	0	0.0
1819	Telegraphische Witterungsberichte	0	0.0
1819	Theater	0	0.0
1819	Todes-Anzeige	25	0.020193861066235864
1819	Turin	2	0.0016155088852988692
1819	Tägliche Eisenbahnzüge	0	0.0
1819	Türkei	0	0.0
1819	Vermischtes	79	0.06381260096930533
1819	Wechsel-Course	0	0.0
1819	Wien	42	0.033925686591276254
1819	Witterungsbeobachtungen in Riga	0	0.0
1820	Abreisende	0	0.0
1820	Amerika	0	0.0
1820	Angekommene Fremde	88	0.07407407407407407
1820	Ausland	0	0.0
1820	Bekanntmachung	124	0.10437710437710437
1820	Bekanntmachungen	27	0.022727272727272728
1820	Berlin	19	0.015993265993265993
1820	Bern	0	0.0
1820	Brüssel	12	0.010101010101010102
1820	Börsen- und Handels-Nachrichten	0	0.0
1820	Deutsches Reich	0	0.0
1820	Deutschland	0	0.0
1820	England	1	0.0008417508417508417
1820	Frankreich	1	0.0008417508417508417
1820	Großbritannien und Irland	0	0.0
1820	Haag	12	0.010101010101010102
1820	Hamburg	6	0.005050505050505051
1820	Handel und Verkehr	0	0.0
1820	Inhalt	0	0.0
1820	Inland	0	0.0
1820	Italien	48	0.04040404040404041
1820	Konstantinopel	8	0.006734006734006734
1820	Kopenhagen	8	0.006734006734006734
1820	Lissabon	14	0.011784511784511785
1820	Locales	0	0.0
1820	London	74	0.06228956228956229
1820	Madrid	68	0.05723905723905724
1820	Main	68	0.05723905723905724
1820	München	0	0.0
1820	Neueste Nachrichten	0	0.0
1820	New York	3	0.0025252525252525255
1820	Oesterreich	1	0.0008417508417508417
1820	Paris	77	0.06481481481481481
1820	Rom	5	0.004208754208754209
1820	Schweiz	2	0.0016835016835016834
1820	Spanien	5	0.004208754208754209
1820	St. Petersburg	8	0.006734006734006734
1820	Stockholm	11	0.009259259259259259
1820	Telegramme	0	0.0
1820	Telegraphische Coursberichte	0	0.0
1820	Telegraphische Witterungsberichte	0	0.0
1820	Theater	0	0.0
1820	Todes-Anzeige	13	0.010942760942760943
1820	Turin	0	0.0
1820	Tägliche Eisenbahnzüge	0	0.0
1820	Türkei	0	0.0
1820	Vermischtes	46	0.03872053872053872
1820	Wechsel-Course	0	0.0
1820	Wien	38	0.03198653198653199
1820	Witterungsbeobachtungen in Riga	0	0.0
1821	Abreisende	0	0.0
1821	Amerika	0	0.0
1821	Angekommene Fremde	95	0.07175226586102719
1821	Ausland	0	0.0
1821	Bekanntmachung	66	0.04984894259818731
1821	Bekanntmachungen	26	0.019637462235649546
1821	Berlin	14	0.010574018126888218
1821	Bern	0	0.0
1821	Brüssel	19	0.014350453172205438
1821	Börsen- und Handels-Nachrichten	0	0.0
1821	Deutsches Reich	0	0.0
1821	Deutschland	0	0.0
1821	England	1	0.0007552870090634441
1821	Frankreich	0	0.0
1821	Großbritannien und Irland	0	0.0
1821	Haag	3	0.0022658610271903325
1821	Hamburg	4	0.0030211480362537764
1821	Handel und Verkehr	0	0.0
1821	Inhalt	0	0.0
1821	Inland	0	0.0
1821	Italien	66	0.04984894259818731
1821	Konstantinopel	19	0.014350453172205438
1821	Kopenhagen	4	0.0030211480362537764
1821	Lissabon	29	0.02190332326283988
1821	Locales	0	0.0
1821	London	70	0.052870090634441085
1821	Madrid	60	0.045317220543806644
1821	Main	76	0.05740181268882175
1821	München	1	0.0007552870090634441
1821	Neueste Nachrichten	0	0.0
1821	New York	1	0.0007552870090634441
1821	Oesterreich	3	0.0022658610271903325
1821	Paris	80	0.06042296072507553
1821	Rom	9	0.006797583081570997
1821	Schweiz	2	0.0015105740181268882
1821	Spanien	0	0.0
1821	St. Petersburg	7	0.005287009063444109
1821	Stockholm	12	0.00906344410876133
1821	Telegramme	0	0.0
1821	Telegraphische Coursberichte	0	0.0
1821	Telegraphische Witterungsberichte	0	0.0
1821	Theater	0	0.0
1821	Todes-Anzeige	27	0.02039274924471299
1821	Turin	4	0.0030211480362537764
1821	Tägliche Eisenbahnzüge	0	0.0
1821	Türkei	2	0.0015105740181268882
1821	Vermischtes	68	0.0513595166163142
1821	Wechsel-Course	0	0.0
1821	Wien	58	0.04380664652567976
1821	Witterungsbeobachtungen in Riga	0	0.0
1822	Abreisende	0	0.0
1822	Amerika	0	0.0
1822	Angekommene Fremde	100	0.07830853563038372
1822	Ausland	0	0.0
1822	Bekanntmachung	22	0.017227877838684416
1822	Bekanntmachungen	26	0.020360219263899765
1822	Berlin	20	0.015661707126076743
1822	Bern	0	0.0
1822	Brüssel	7	0.00548159749412686
1822	Börsen- und Handels-Nachrichten	0	0.0
1822	Deutsches Reich	0	0.0
1822	Deutschland	0	0.0
1822	England	0	0.0
1822	Frankreich	0	0.0
1822	Großbritannien und Irland	0	0.0
1822	Haag	4	0.0031323414252153485
1822	Hamburg	9	0.007047768206734534
1822	Handel und Verkehr	0	0.0
1822	Inhalt	0	0.0
1822	Inland	0	0.0
1822	Italien	56	0.04385277995301488
1822	Konstantinopel	31	0.02427564604541895
1822	Kopenhagen	4	0.0031323414252153485
1822	Lissabon	21	0.01644479248238058
1822	Locales	0	0.0
1822	London	71	0.05559906029757244
1822	Madrid	73	0.05716523101018011
1822	Main	54	0.042286609240407204
1822	München	6	0.004698512137823023
1822	Neueste Nachrichten	0	0.0
1822	New York	5	0.003915426781519186
1822	Oesterreich	0	0.0
1822	Paris	75	0.058731401722787784
1822	Rom	8	0.006264682850430697
1822	Schweiz	0	0.0
1822	Spanien	1	0.0007830853563038371
1822	St. Petersburg	18	0.014095536413469069
1822	Stockholm	7	0.00548159749412686
1822	Telegramme	0	0.0
1822	Telegraphische Coursberichte	0	0.0
1822	Telegraphische Witterungsberichte	0	0.0
1822	Theater	0	0.0
1822	Todes-Anzeige	30	0.023492560689115115
1822	Turin	1	0.0007830853563038371
1822	Tägliche Eisenbahnzüge	0	0.0
1822	Türkei	0	0.0
1822	Vermischtes	69	0.05403288958496476
1822	Wechsel-Course	0	0.0
1822	Wien	50	0.03915426781519186
1822	Witterungsbeobachtungen in Riga	0	0.0
1823	Abreisende	0	0.0
1823	Amerika	0	0.0
1823	Angekommene Fremde	102	0.08680851063829788
1823	Ausland	0	0.0
1823	Bekanntmachung	26	0.022127659574468085
1823	Bekanntmachungen	25	0.02127659574468085
1823	Berlin	16	0.013617021276595745
1823	Bern	1	0.000851063829787234
1823	Brüssel	17	0.01446808510638298
1823	Börsen- und Handels-Nachrichten	0	0.0
1823	Deutsches Reich	0	0.0
1823	Deutschland	0	0.0
1823	England	0	0.0
1823	Frankreich	1	0.000851063829787234
1823	Großbritannien und Irland	0	0.0
1823	Haag	2	0.001702127659574468
1823	Hamburg	11	0.009361702127659575
1823	Handel und Verkehr	0	0.0
1823	Inhalt	0	0.0
1823	Inland	0	0.0
1823	Italien	26	0.022127659574468085
1823	Konstantinopel	34	0.02893617021276596
1823	Kopenhagen	5	0.00425531914893617
1823	Lissabon	22	0.01872340425531915
1823	Locales	0	0.0
1823	London	86	0.07319148936170213
1823	Madrid	80	0.06808510638297872
1823	Main	34	0.02893617021276596
1823	München	5	0.00425531914893617
1823	Neueste Nachrichten	0	0.0
1823	New York	2	0.001702127659574468
1823	Oesterreich	0	0.0
1823	Paris	96	0.08170212765957446
1823	Rom	9	0.007659574468085106
1823	Schweiz	2	0.001702127659574468
1823	Spanien	1	0.000851063829787234
1823	St. Petersburg	27	0.02297872340425532
1823	Stockholm	14	0.011914893617021277
1823	Telegramme	0	0.0
1823	Telegraphische Coursberichte	0	0.0
1823	Telegraphische Witterungsberichte	0	0.0
1823	Theater	0	0.0
1823	Todes-Anzeige	37	0.03148936170212766
1823	Turin	0	0.0
1823	Tägliche Eisenbahnzüge	0	0.0
1823	Türkei	0	0.0
1823	Vermischtes	46	0.03914893617021276
1823	Wechsel-Course	0	0.0
1823	Wien	23	0.01957446808510638
1823	Witterungsbeobachtungen in Riga	0	0.0
1824	Abreisende	0	0.0
1824	Amerika	0	0.0
1824	Angekommene Fremde	49	0.04499540863177227
1824	Ausland	0	0.0
1824	Bekanntmachung	26	0.023875114784205693
1824	Bekanntmachungen	11	0.010101010101010102
1824	Berlin	4	0.0036730945821854912
1824	Bern	0	0.0
1824	Brüssel	3	0.0027548209366391185
1824	Börsen- und Handels-Nachrichten	0	0.0
1824	Deutsches Reich	0	0.0
1824	Deutschland	0	0.0
1824	England	2	0.0018365472910927456
1824	Frankreich	0	0.0
1824	Großbritannien und Irland	0	0.0
1824	Haag	1	0.0009182736455463728
1824	Hamburg	1	0.0009182736455463728
1824	Handel und Verkehr	0	0.0
1824	Inhalt	0	0.0
1824	Inland	0	0.0
1824	Italien	23	0.021120293847566574
1824	Konstantinopel	25	0.02295684113865932
1824	Kopenhagen	4	0.0036730945821854912
1824	Lissabon	13	0.011937557392102846
1824	Locales	0	0.0
1824	London	72	0.06611570247933884
1824	Madrid	78	0.07162534435261708
1824	Main	2	0.0018365472910927456
1824	München	0	0.0
1824	Neueste Nachrichten	0	0.0
1824	New York	7	0.006427915518824609
1824	Oesterreich	0	0.0
1824	Paris	59	0.05417814508723599
1824	Rom	9	0.008264462809917356
1824	Schweiz	4	0.0036730945821854912
1824	Spanien	0	0.0
1824	St. Petersburg	7	0.006427915518824609
1824	Stockholm	7	0.006427915518824609
1824	Telegramme	0	0.0
1824	Telegraphische Coursberichte	0	0.0
1824	Telegraphische Witterungsberichte	0	0.0
1824	Theater	0	0.0
1824	Todes-Anzeige	31	0.028466483011937556
1824	Turin	1	0.0009182736455463728
1824	Tägliche Eisenbahnzüge	0	0.0
1824	Türkei	0	0.0
1824	Vermischtes	38	0.03489439853076217
1824	Wechsel-Course	0	0.0
1824	Wien	11	0.010101010101010102
1824	Witterungsbeobachtungen in Riga	0	0.0
1825	Abreisende	0	0.0
1825	Amerika	0	0.0
1825	Angekommene Fremde	90	0.08130081300813008
1825	Ausland	0	0.0
1825	Bekanntmachung	30	0.02710027100271003
1825	Bekanntmachungen	28	0.025293586269196026
1825	Berlin	3	0.0027100271002710027
1825	Bern	0	0.0
1825	Brüssel	3	0.0027100271002710027
1825	Börsen- und Handels-Nachrichten	0	0.0
1825	Deutsches Reich	0	0.0
1825	Deutschland	0	0.0
1825	England	0	0.0
1825	Frankreich	0	0.0
1825	Großbritannien und Irland	0	0.0
1825	Haag	2	0.0018066847335140017
1825	Hamburg	5	0.004516711833785004
1825	Handel und Verkehr	0	0.0
1825	Inhalt	0	0.0
1825	Inland	0	0.0
1825	Italien	14	0.012646793134598013
1825	Konstantinopel	33	0.02981029810298103
1825	Kopenhagen	10	0.009033423667570008
1825	Lissabon	7	0.006323396567299007
1825	Locales	0	0.0
1825	London	72	0.06504065040650407
1825	Madrid	63	0.056910569105691054
1825	Main	2	0.0018066847335140017
1825	München	4	0.0036133694670280035
1825	Neueste Nachrichten	0	0.0
1825	New York	5	0.004516711833785004
1825	Oesterreich	0	0.0
1825	Paris	78	0.07046070460704607
1825	Rom	13	0.011743450767841012
1825	Schweiz	4	0.0036133694670280035
1825	Spanien	0	0.0
1825	St. Petersburg	2	0.0018066847335140017
1825	Stockholm	7	0.006323396567299007
1825	Telegramme	0	0.0
1825	Telegraphische Coursberichte	0	0.0
1825	Telegraphische Witterungsberichte	0	0.0
1825	Theater	0	0.0
1825	Todes-Anzeige	31	0.028003613369467027
1825	Turin	1	0.0009033423667570009
1825	Tägliche Eisenbahnzüge	0	0.0
1825	Türkei	0	0.0
1825	Vermischtes	31	0.028003613369467027
1825	Wechsel-Course	0	0.0
1825	Wien	11	0.00993676603432701
1825	Witterungsbeobachtungen in Riga	0	0.0
1826	Abreisende	0	0.0
1826	Amerika	0	0.0
1826	Angekommene Fremde	102	0.09010600706713781
1826	Ausland	0	0.0
1826	Bekanntmachung	29	0.02561837455830389
1826	Bekanntmachungen	43	0.037985865724381625
1826	Berlin	10	0.0088339222614841
1826	Bern	0	0.0
1826	Brüssel	5	0.00441696113074205
1826	Börsen- und Handels-Nachrichten	0	0.0
1826	Deutsches Reich	0	0.0
1826	Deutschland	15	0.013250883392226149
1826	England	15	0.013250883392226149
1826	Frankreich	19	0.01678445229681979
1826	Großbritannien und Irland	0	0.0
1826	Haag	3	0.00265017667844523
1826	Hamburg	3	0.00265017667844523
1826	Handel und Verkehr	0	0.0
1826	Inhalt	0	0.0
1826	Inland	0	0.0
1826	Italien	3	0.00265017667844523
1826	Konstantinopel	29	0.02561837455830389
1826	Kopenhagen	2	0.0017667844522968198
1826	Lissabon	24	0.02120141342756184
1826	Locales	0	0.0
1826	London	73	0.06448763250883392
1826	Madrid	46	0.04063604240282685
1826	Main	0	0.0
1826	München	3	0.00265017667844523
1826	Neueste Nachrichten	0	0.0
1826	New York	3	0.00265017667844523
1826	Oesterreich	0	0.0
1826	Paris	71	0.0627208480565371
1826	Rom	18	0.015901060070671377
1826	Schweiz	10	0.0088339222614841
1826	Spanien	10	0.0088339222614841
1826	St. Petersburg	34	0.030035335689045935
1826	Stockholm	13	0.011484098939929329
1826	Telegramme	0	0.0
1826	Telegraphische Coursberichte	0	0.0
1826	Telegraphische Witterungsberichte	0	0.0
1826	Theater	0	0.0
1826	Todes-Anzeige	18	0.015901060070671377
1826	Turin	0	0.0
1826	Tägliche Eisenbahnzüge	0	0.0
1826	Türkei	2	0.0017667844522968198
1826	Vermischtes	48	0.04240282685512368
1826	Wechsel-Course	0	0.0
1826	Wien	18	0.015901060070671377
1826	Witterungsbeobachtungen in Riga	0	0.0
1827	Abreisende	0	0.0
1827	Amerika	24	0.01819560272934041
1827	Angekommene Fremde	56	0.04245640636846096
1827	Ausland	0	0.0
1827	Bekanntmachung	13	0.009855951478392721
1827	Bekanntmachungen	17	0.01288855193328279
1827	Berlin	1	0.000758150113722517
1827	Bern	0	0.0
1827	Brüssel	0	0.0
1827	Börsen- und Handels-Nachrichten	0	0.0
1827	Deutsches Reich	0	0.0
1827	Deutschland	49	0.037149355572403335
1827	England	55	0.04169825625473844
1827	Frankreich	45	0.03411675511751327
1827	Großbritannien und Irland	0	0.0
1827	Haag	0	0.0
1827	Hamburg	2	0.001516300227445034
1827	Handel und Verkehr	0	0.0
1827	Inhalt	0	0.0
1827	Inland	36	0.027293404094010616
1827	Italien	16	0.012130401819560273
1827	Konstantinopel	4	0.003032600454890068
1827	Kopenhagen	4	0.003032600454890068
1827	Lissabon	1	0.000758150113722517
1827	Locales	0	0.0
1827	London	35	0.026535253980288095
1827	Madrid	2	0.001516300227445034
1827	Main	0	0.0
1827	München	0	0.0
1827	Neueste Nachrichten	0	0.0
1827	New York	0	0.0
1827	Oesterreich	0	0.0
1827	Paris	34	0.02577710386656558
1827	Rom	2	0.001516300227445034
1827	Schweiz	7	0.00530705079605762
1827	Spanien	5	0.0037907505686125853
1827	St. Petersburg	13	0.009855951478392721
1827	Stockholm	4	0.003032600454890068
1827	Telegramme	0	0.0
1827	Telegraphische Coursberichte	0	0.0
1827	Telegraphische Witterungsberichte	0	0.0
1827	Theater	4	0.003032600454890068
1827	Todes-Anzeige	15	0.011372251705837756
1827	Turin	0	0.0
1827	Tägliche Eisenbahnzüge	0	0.0
1827	Türkei	15	0.011372251705837756
1827	Vermischtes	5	0.0037907505686125853
1827	Wechsel-Course	0	0.0
1827	Wien	7	0.00530705079605762
1827	Witterungsbeobachtungen in Riga	0	0.0
1828	Abreisende	1	0.0005015045135406219
1828	Amerika	4	0.0020060180541624875
1828	Angekommene Fremde	104	0.05215646940822467
1828	Ausland	0	0.0
1828	Bekanntmachung	8	0.004012036108324975
1828	Bekanntmachungen	12	0.006018054162487462
1828	Berlin	17	0.008525576730190571
1828	Bern	0	0.0
1828	Brüssel	5	0.0025075225677031092
1828	Börsen- und Handels-Nachrichten	0	0.0
1828	Deutsches Reich	0	0.0
1828	Deutschland	8	0.004012036108324975
1828	England	15	0.007522567703109328
1828	Frankreich	25	0.012537612838515547
1828	Großbritannien und Irland	0	0.0
1828	Haag	4	0.0020060180541624875
1828	Hamburg	4	0.0020060180541624875
1828	Handel und Verkehr	0	0.0
1828	Inhalt	0	0.0
1828	Inland	19	0.009528585757271816
1828	Italien	17	0.008525576730190571
1828	Konstantinopel	47	0.02357071213640923
1828	Kopenhagen	8	0.004012036108324975
1828	Lissabon	85	0.04262788365095286
1828	Locales	0	0.0
1828	London	95	0.047642928786359076
1828	Madrid	46	0.023069207622868605
1828	Main	3	0.0015045135406218655
1828	München	2	0.0010030090270812437
1828	Neueste Nachrichten	0	0.0
1828	New York	2	0.0010030090270812437
1828	Oesterreich	0	0.0
1828	Paris	92	0.04613841524573721
1828	Rom	9	0.004513540621865597
1828	Schweiz	7	0.003510531594784353
1828	Spanien	22	0.011033099297893681
1828	St. Petersburg	61	0.030591775325977934
1828	Stockholm	8	0.004012036108324975
1828	Telegramme	0	0.0
1828	Telegraphische Coursberichte	0	0.0
1828	Telegraphische Witterungsberichte	0	0.0
1828	Theater	3	0.0015045135406218655
1828	Todes-Anzeige	13	0.006519558676028084
1828	Turin	0	0.0
1828	Tägliche Eisenbahnzüge	0	0.0
1828	Türkei	2	0.0010030090270812437
1828	Vermischtes	47	0.02357071213640923
1828	Wechsel-Course	0	0.0
1828	Wien	35	0.017552657973921765
1828	Witterungsbeobachtungen in Riga	0	0.0
1829	Abreisende	0	0.0
1829	Amerika	0	0.0
1829	Angekommene Fremde	46	0.019376579612468407
1829	Ausland	0	0.0
1829	Bekanntmachung	2	0.0008424599831508003
1829	Bekanntmachungen	32	0.013479359730412805
1829	Berlin	43	0.018112889637742206
1829	Bern	0	0.0
1829	Brüssel	20	0.008424599831508003
1829	Börsen- und Handels-Nachrichten	0	0.0
1829	Deutsches Reich	0	0.0
1829	Deutschland	0	0.0
1829	England	3	0.0012636899747262005
1829	Frankreich	0	0.0
1829	Großbritannien und Irland	0	0.0
1829	Haag	6	0.002527379949452401
1829	Hamburg	8	0.003369839932603201
1829	Handel und Verkehr	0	0.0
1829	Inhalt	0	0.0
1829	Inland	0	0.0
1829	Italien	14	0.005897219882055603
1829	Konstantinopel	90	0.037910699241786014
1829	Kopenhagen	11	0.004633529907329402
1829	Lissabon	61	0.025695029486099412
1829	Locales	0	0.0
1829	London	97	0.040859309182813816
1829	Madrid	60	0.02527379949452401
1829	Main	1	0.00042122999157540015
1829	München	7	0.0029486099410278013
1829	Neueste Nachrichten	0	0.0
1829	New York	9	0.0037910699241786015
1829	Oesterreich	0	0.0
1829	Paris	82	0.03454085930918281
1829	Rom	18	0.007582139848357203
1829	Schweiz	9	0.0037910699241786015
1829	Spanien	3	0.0012636899747262005
1829	St. Petersburg	96	0.040438079191238416
1829	Stockholm	11	0.004633529907329402
1829	Telegramme	0	0.0
1829	Telegraphische Coursberichte	0	0.0
1829	Telegraphische Witterungsberichte	0	0.0
1829	Theater	3	0.0012636899747262005
1829	Todes-Anzeige	9	0.0037910699241786015
1829	Turin	1	0.00042122999157540015
1829	Tägliche Eisenbahnzüge	0	0.0
1829	Türkei	0	0.0
1829	Vermischtes	46	0.019376579612468407
1829	Wechsel-Course	0	0.0
1829	Wien	32	0.013479359730412805
1829	Witterungsbeobachtungen in Riga	0	0.0
1830	Abreisende	0	0.0
1830	Amerika	0	0.0
1830	Angekommene Fremde	39	0.017840805123513267
1830	Ausland	0	0.0
1830	Bekanntmachung	3	0.0013723696248856359
1830	Bekanntmachungen	34	0.01555352241537054
1830	Berlin	22	0.010064043915827997
1830	Bern	1	0.0004574565416285453
1830	Brüssel	33	0.015096065873741994
1830	Börsen- und Handels-Nachrichten	0	0.0
1830	Deutsches Reich	0	0.0
1830	Deutschland	1	0.0004574565416285453
1830	England	0	0.0
1830	Frankreich	1	0.0004574565416285453
1830	Großbritannien und Irland	0	0.0
1830	Haag	43	0.019670631290027447
1830	Hamburg	11	0.005032021957913998
1830	Handel und Verkehr	0	0.0
1830	Inhalt	0	0.0
1830	Inland	0	0.0
1830	Italien	10	0.004574565416285453
1830	Konstantinopel	45	0.02058554437328454
1830	Kopenhagen	18	0.008234217749313814
1830	Lissabon	54	0.024702653247941447
1830	Locales	0	0.0
1830	London	110	0.05032021957913998
1830	Madrid	58	0.026532479414455627
1830	Main	5	0.0022872827081427266
1830	München	10	0.004574565416285453
1830	Neueste Nachrichten	0	0.0
1830	New York	12	0.0054894784995425435
1830	Oesterreich	0	0.0
1830	Paris	104	0.04757548032936871
1830	Rom	13	0.005946935041171089
1830	Schweiz	11	0.005032021957913998
1830	Spanien	1	0.0004574565416285453
1830	St. Petersburg	80	0.036596523330283626
1830	Stockholm	11	0.005032021957913998
1830	Telegramme	0	0.0
1830	Telegraphische Coursberichte	0	0.0
1830	Telegraphische Witterungsberichte	0	0.0
1830	Theater	2	0.0009149130832570906
1830	Todes-Anzeige	11	0.005032021957913998
1830	Turin	0	0.0
1830	Tägliche Eisenbahnzüge	0	0.0
1830	Türkei	4	0.0018298261665141812
1830	Vermischtes	44	0.020128087831655993
1830	Wechsel-Course	0	0.0
1830	Wien	31	0.014181152790484904
1830	Witterungsbeobachtungen in Riga	0	0.0
1831	Abreisende	19	0.008329679964927663
1831	Amerika	0	0.0
1831	Angekommene Fremde	121	0.0530469092503288
1831	Ausland	0	0.0
1831	Bekanntmachung	5	0.0021920210434020165
1831	Bekanntmachungen	134	0.058746163963174045
1831	Berlin	40	0.017536168347216132
1831	Bern	8	0.0035072336694432268
1831	Brüssel	102	0.04471722928540114
1831	Börsen- und Handels-Nachrichten	0	0.0
1831	Deutsches Reich	0	0.0
1831	Deutschland	0	0.0
1831	England	0	0.0
1831	Frankreich	0	0.0
1831	Großbritannien und Irland	0	0.0
1831	Haag	75	0.03288031565103025
1831	Hamburg	7	0.003068829460762823
1831	Handel und Verkehr	0	0.0
1831	Inhalt	0	0.0
1831	Inland	0	0.0
1831	Italien	18	0.00789127575624726
1831	Konstantinopel	39	0.01709776413853573
1831	Kopenhagen	7	0.003068829460762823
1831	Lissabon	57	0.02498903989478299
1831	Locales	0	0.0
1831	London	124	0.05436212187637001
1831	Madrid	64	0.028057869355545814
1831	Main	1	0.00043840420868040335
1831	München	2	0.0008768084173608067
1831	Neueste Nachrichten	0	0.0
1831	New York	7	0.003068829460762823
1831	Oesterreich	1	0.00043840420868040335
1831	Paris	152	0.06663743971942131
1831	Rom	27	0.01183691363437089
1831	Schweiz	18	0.00789127575624726
1831	Spanien	0	0.0
